,mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,TargetScan,miRDB,refseqid_1,genesymbol_1,start_1,end_1,bindingp_1,energy_1,seed_1,accessibility_1,au_1,phylopstem_1,phylopflank_1,me_1,number_of_pairings_1,binding_region_length_1,longest_consecutive_pairings_1,position_1,TargetScan_1,miRDB_1,refseqid_2,genesymbol_2,start_2,end_2,bindingp_2,energy_2,seed_2,accessibility_2,au_2,phylopstem_2,phylopflank_2,me_2,number_of_pairings_2,binding_region_length_2,longest_consecutive_pairings_2,position_2,TargetScan_2,miRDB_2,refseqid_3,genesymbol_3,start_3,end_3,bindingp_3,energy_3,seed_3,accessibility_3,au_3,phylopstem_3,phylopflank_3,me_3,number_of_pairings_3,binding_region_length_3,longest_consecutive_pairings_3,position_3,TargetScan_3,miRDB_3,refseqid_4,genesymbol_4,start_4,end_4,bindingp_4,energy_4,seed_4,accessibility_4,au_4,phylopstem_4,phylopflank_4,me_4,number_of_pairings_4,binding_region_length_4,longest_consecutive_pairings_4,position_4,TargetScan_4,miRDB_4,refseqid_5,genesymbol_5,start_5,end_5,bindingp_5,energy_5,seed_5,accessibility_5,au_5,phylopstem_5,phylopflank_5,me_5,number_of_pairings_5,binding_region_length_5,longest_consecutive_pairings_5,position_5,TargetScan_5,miRDB_5
597,hsa-miR-6500-5p,NM_006749,SLC20A2,767,813,0.846153846154,-24.2,1,0.02268432,0.515,0.0,0.0,-5.706554413123287,20,46,9,CDS,0,0,NM_020702,MYORG,1502,1527,0.846153846154,-28.5,1,1.792828e-05,0.353,0.0,0.0,-8.931967365449871,20,25,9,CDS,0,0,NM_004736,XPR1,7198,7223,0.9615384615379999,-23.6,1,2.5220570000000003e-06,0.574,0.0,0.0,-6.246131332038533,20,25,8,3UTR,0,0,NM_002608,PDGFB,3247,3299,1.0,-31.2,1,1.802211e-06,0.382,0.0,0.0,-6.106959766537749,20,29,11,3UTR,0,0,NM_002609,PDGFRB,3063,3085,0.923076923077,-28.3,1,5.119385e-05,0.5,0.0,0.0,-4.761823477911366,17,22,13,CDS,0,0,NM_021219,JAM2,3171,3200,0.923076923077,-25.0,1,8.809345999999999e-05,0.441,0.0,0.0,-13.143420141192074,17,29,7,3UTR,0,0
598,hsa-miR-6503-3p,NM_006749,SLC20A2,2100,2120,1.0,-21.0,1,0.01210988,0.397,0.0,0.0,-10.809278212991712,16,20,9,CDS,0,0,NM_020702,MYORG,3872,3892,1.0,-21.5,1,0.11621189999999999,0.426,0.0,0.0,-12.469755557632752,14,20,7,3UTR,0,0,NM_004736,XPR1,3287,3309,0.846153846154,-21.0,1,0.0008052947,0.5589999999999999,0.0,0.0,-4.906073086755913,14,22,7,3UTR,0,0,NM_002608,PDGFB,3486,3508,0.923076923077,-22.6,1,1.272748e-05,0.485,0.0,0.0,-12.408300329123414,17,22,10,3UTR,0,0,NM_002609,PDGFRB,5150,5167,1.0,-24.6,0,3.518229e-05,0.441,0.0,0.0,-13.403883932689876,14,17,12,3UTR,0,0,NM_021219,JAM2,380,414,0.923076923077,-23.1,1,0.006964598000000001,0.368,0.0,0.0,-7.615268822569643,18,34,5,5UTR,0,0
599,hsa-miR-6505-3p,NM_006749,SLC20A2,2935,2966,0.846153846154,-21.1,1,0.01435066,0.691,0.0,0.0,-7.284377755798022,18,31,9,3UTR,0,1,NM_020702,MYORG,5790,5810,1.0,-20.3,1,0.0005588066999999999,0.5,0.0,0.0,-7.570929851924503,16,20,11,3UTR,0,0,NM_004736,XPR1,5144,5172,0.846153846154,-20.7,1,0.0002108009,0.41200000000000003,0.0,0.0,-3.9375744462016646,21,28,9,3UTR,0,0,NM_002608,PDGFB,3003,3024,0.846153846154,-19.1,1,0.0003633221,0.41200000000000003,0.0,0.0,-5.495113920508111,16,21,10,3UTR,0,0,NM_002609,PDGFRB,1914,1936,1.0,-19.8,1,0.01285951,0.426,0.0,0.0,-4.849714495602881,17,22,8,CDS,0,0,NM_021219,JAM2,901,920,1.0,-20.6,1,0.001845853,0.515,0.0,0.0,-10.752244329692424,14,19,9,CDS,0,0
600,hsa-miR-6509-5p,NM_006749,SLC20A2,1212,1228,0.923076923077,-19.8,1,0.0005812254,0.529,0.0,0.0,-10.282012028888564,15,16,15,CDS,0,0,NM_020702,MYORG,5239,5260,0.923076923077,-25.3,1,0.0002197443,0.382,0.0,0.0,-7.284377755798022,17,21,11,3UTR,0,0,NM_004736,XPR1,5330,5374,0.923076923077,-34.2,1,0.0005101483,0.485,0.0,0.0,-3.793324837357118,18,20,18,3UTR,0,0,NM_002608,PDGFB,1119,1138,0.923076923077,-22.6,1,0.002030003,0.33799999999999997,0.0,0.0,-5.190049799675903,16,19,13,CDS,0,0,NM_002609,PDGFRB,3804,3820,0.923076923077,-23.8,1,0.03208624,0.309,0.0,0.0,-5.2688803859889095,15,16,15,3UTR,0,0,NM_021219,JAM2,2150,2166,0.923076923077,-20.8,1,0.01046795,0.5589999999999999,0.0,0.0,-9.546562468637928,14,16,11,3UTR,0,0
601,hsa-miR-6510-5p,NM_006749,SLC20A2,1271,1297,0.9076923076919999,-22.4,1,7.520213e-06,0.397,0.0,0.0,-5.958090245737242,16,21,8,CDS,0,0,NM_020702,MYORG,5993,6019,1.0,-31.5,1,0.005476745,0.5,0.0,0.0,-6.251209375382294,21,26,8,3UTR,0,0,NM_004736,XPR1,3051,3076,1.0,-22.3,1,0.1963125,0.6759999999999999,0.0,0.0,-3.793324837357118,20,22,20,3UTR,0,0,NM_002608,PDGFB,1207,1237,0.846153846154,-26.2,1,0.01731092,0.382,0.0,0.0,-6.083544976388314,19,30,7,CDS,0,0,NM_002609,PDGFRB,240,263,0.846153846154,-26.5,1,0.01953286,0.353,0.0,0.0,-5.813840636892697,17,23,12,5UTR,0,0,NM_021219,JAM2,412,443,0.846153846154,-27.6,1,0.1496392,0.33799999999999997,0.0,0.0,-7.140128146953473,18,31,8,5UTR,0,0
602,hsa-miR-6510-3p,NM_006749,SLC20A2,3134,3157,1.0,-23.2,1,0.0003078479,0.426,0.0,0.0,-6.857959480565336,18,23,8,3UTR,0,0,NM_020702,MYORG,3761,3808,0.923076923077,-23.5,1,3.3722150000000004e-05,0.47100000000000003,0.0,0.0,-9.831061765282264,16,20,13,3UTR,0,0,NM_004736,XPR1,5278,5298,1.0,-21.4,1,5.821518e-05,0.5,0.0,0.0,-12.219503123705987,15,20,10,3UTR,0,0,NM_002608,PDGFB,359,404,0.846153846154,-24.0,1,7.129339e-06,0.20600000000000002,0.0,0.0,-4.95700071937229,17,45,7,5UTR,0,0,NM_002609,PDGFRB,1035,1067,0.923076923077,-27.1,1,2.65512e-06,0.5,0.0,0.0,-9.957570382207184,19,32,10,CDS,0,0,NM_021219,JAM2,2769,2781,0.923076923077,-19.8,1,5.2254390000000005e-05,0.588,0.0,0.0,-9.779611548941544,11,12,11,3UTR,0,0
603,hsa-miR-6511a-5p,NM_006749,SLC20A2,1113,1138,1.0,-23.9,1,0.003981866,0.618,0.0,0.0,-4.993964104447428,21,25,8,CDS,0,0,NM_020702,MYORG,33,87,1.0,-32.0,1,2.723158e-06,0.382,0.0,0.0,-5.190049799675903,19,23,13,5UTR,0,0,NM_004736,XPR1,1554,1585,1.0,-30.2,1,0.01057783,0.47100000000000003,0.0,0.0,-3.9375744462016646,23,31,13,CDS,0,0,NM_002608,PDGFB,86,112,0.846153846154,-28.5,1,2.634938e-06,0.25,0.0,0.0,-11.943532955890653,18,26,9,5UTR,0,1,NM_002609,PDGFRB,1773,1822,1.0,-29.4,1,0.004967914,0.397,0.0,0.0,-6.236470572775607,20,49,8,CDS,0,0,NM_021219,JAM2,1859,1875,1.0,-25.6,1,0.000530701,0.5589999999999999,0.0,0.0,-4.95700071937229,15,16,15,3UTR,0,0
604,hsa-miR-6511a-3p,NM_006749,SLC20A2,3509,3541,1.0,-25.2,1,7.838871e-05,0.485,0.0,0.0,-4.993964104447428,20,32,8,3UTR,0,0,NM_020702,MYORG,5153,5182,1.0,-26.9,1,7.976169e-05,0.5,0.0,0.0,-7.794895910253615,19,29,10,3UTR,0,0,NM_004736,XPR1,2974,3012,0.846153846154,-22.3,1,0.001612532,0.529,0.0,0.0,-5.838533207394711,19,38,9,3UTR,0,0,NM_002608,PDGFB,1820,1848,1.0,-23.4,1,0.005775351,0.485,0.0,0.0,-11.088633895973327,20,28,8,3UTR,0,0,NM_002609,PDGFRB,3354,3396,0.923076923077,-24.2,1,0.01616669,0.485,0.0,0.0,-4.170623526505279,19,42,9,CDS,0,0,NM_021219,JAM2,2338,2380,1.0,-25.9,1,0.01542732,0.574,0.0,0.0,-9.957570382207184,17,23,9,3UTR,0,0
605,hsa-miR-6512-3p,NM_006749,SLC20A2,2262,2288,1.0,-22.0,1,0.01874725,0.441,0.0,0.0,-5.226705058867908,20,26,8,CDS,0,0,NM_020702,MYORG,897,917,1.0,-22.0,1,4.693098e-05,0.382,0.0,0.0,-14.233078789973836,15,20,9,CDS,0,0,NM_004736,XPR1,1040,1082,1.0,-23.9,1,0.01602759,0.5589999999999999,0.0,0.0,-4.993964104447428,19,26,8,CDS,0,0,NM_002608,PDGFB,3200,3243,0.923076923077,-22.8,1,0.0011197260000000001,0.41200000000000003,0.0,0.0,-14.233078789973836,13,21,9,3UTR,0,0,NM_002609,PDGFRB,5422,5436,1.0,-21.3,1,0.01151024,0.324,0.0,0.0,-5.762913004276318,13,14,13,3UTR,0,0,NM_021219,JAM2,319,340,0.923076923077,-20.9,1,9.726224000000001e-05,0.353,0.0,0.0,-13.497629229723199,15,21,9,5UTR,0,0
606,hsa-miR-6514-3p,NM_006749,SLC20A2,1365,1391,0.846153846154,-24.2,1,0.1058777,0.5589999999999999,0.0,0.0,-4.528774397607752,18,26,7,CDS,0,0,NM_020702,MYORG,2573,2594,1.0,-24.1,1,7.348911e-07,0.47100000000000003,0.0,0.0,-11.897160782893698,17,21,12,3UTR,0,0,NM_004736,XPR1,13,42,0.923076923077,-29.2,1,0.01895768,0.27899999999999997,0.0,0.0,-4.6730240064523,18,24,8,5UTR,0,0,NM_002608,PDGFB,2984,3029,0.923076923077,-26.7,1,0.003515173,0.441,0.0,0.0,-5.495113920508111,20,45,9,3UTR,0,0,NM_002609,PDGFRB,1894,1934,1.0,-25.2,1,0.01473424,0.426,0.0,0.0,-6.230563480758748,18,21,13,CDS,0,0,NM_021219,JAM2,706,745,1.0,-23.6,1,0.00012978569999999999,0.544,0.0,0.0,-5.481260981072984,17,23,11,CDS,0,0
607,hsa-miR-6515-5p,NM_006749,SLC20A2,3357,3372,1.0,-23.0,1,0.1723822,0.456,0.0,0.0,-10.196154586609495,14,15,14,3UTR,0,0,NM_020702,MYORG,494,515,1.0,-26.9,1,0.000385207,0.353,0.0,0.0,-3.793324837357118,17,21,9,CDS,0,0,NM_004736,XPR1,531,547,1.0,-21.2,1,0.01322523,0.515,0.0,0.0,-7.914349138811098,14,16,11,CDS,0,0,NM_002608,PDGFB,1972,1992,0.923076923077,-24.2,1,0.1150501,0.27899999999999997,0.0,0.0,-5.585164055853517,17,20,12,3UTR,0,0,NM_002609,PDGFRB,3447,3467,0.846153846154,-23.5,1,0.006618083,0.33799999999999997,0.0,0.0,-6.484258455685907,16,20,7,CDS,0,0,NM_021219,JAM2,257,288,1.0,-25.0,1,0.05587039,0.368,0.0,0.0,-4.170623526505279,17,21,15,5UTR,0,0
608,hsa-miR-6715b-3p,NM_006749,SLC20A2,7,27,0.846153846154,-21.1,0,3.078539e-09,0.375,0.0,0.0,-16.63262557788628,15,20,7,5UTR,0,0,NM_020702,MYORG,5071,5108,0.884615384615,-23.4,1,0.00018416810000000002,0.515,0.0,0.0,-6.236470572775607,20,37,8,3UTR,0,0,NM_004736,XPR1,424,446,0.846153846154,-24.5,1,6.478074000000001e-05,0.515,0.0,0.0,-5.813840636892697,17,22,6,CDS,0,0,NM_002608,PDGFB,1522,1554,0.826923076923,-23.8,1,0.0007625797999999999,0.41200000000000003,0.0,0.0,-11.501256917078507,18,32,14,CDS,0,0,NM_002609,PDGFRB,922,945,1.0,-23.2,1,1.2877449999999998e-05,0.441,0.0,0.0,-8.145411092473202,17,23,10,CDS,0,0,NM_021219,JAM2,3494,3528,0.923076923077,-24.3,1,0.000777876,0.544,0.0,0.0,-7.91236201216959,20,34,12,3UTR,0,0
609,hsa-miR-6716-5p,NM_006749,SLC20A2,1275,1315,1.0,-28.1,1,0.01434486,0.47100000000000003,0.0,0.0,-5.6186633954317715,16,21,12,CDS,0,0,NM_020702,MYORG,2527,2575,0.846153846154,-27.2,1,0.01206185,0.456,0.0,0.0,-3.793324837357118,18,48,7,3UTR,0,0,NM_004736,XPR1,5940,5962,1.0,-29.6,1,8.404087e-05,0.5589999999999999,0.0,0.0,-7.286573076321205,16,22,7,3UTR,0,0,NM_002608,PDGFB,1149,1172,1.0,-25.5,1,4.350857e-05,0.382,0.0,0.0,-10.398846926538921,14,23,11,CDS,0,0,NM_002609,PDGFRB,4923,4941,0.923076923077,-25.1,1,0.00157012,0.382,0.0,0.0,-12.69474086379992,13,18,6,3UTR,0,0,NM_021219,JAM2,1980,2005,0.923076923077,-24.5,1,0.0001304353,0.603,0.0,0.0,-3.793324837357118,17,20,15,3UTR,0,0
610,hsa-miR-6716-3p,NM_006749,SLC20A2,1527,1554,0.923076923077,-28.6,1,0.0008734242,0.294,0.0,0.0,-7.382219742266032,20,27,9,CDS,0,0,NM_020702,MYORG,4328,4351,0.884615384615,-27.1,1,0.01338846,0.515,0.0,0.0,-6.586253582218468,19,23,8,3UTR,0,0,NM_004736,XPR1,4,26,1.0,-26.6,1,0.04623002,0.327,0.0,0.0,-13.958091297720618,17,22,8,5UTR,0,0,NM_002608,PDGFB,1248,1275,0.846153846154,-21.7,1,1.2795610000000002e-05,0.353,0.0,0.0,-6.969596721160856,20,27,8,CDS,0,0,NM_002609,PDGFRB,5362,5436,1.0,-27.4,1,0.01151024,0.324,0.0,0.0,-6.969596721160856,20,53,9,3UTR,0,0,NM_021219,JAM2,160,191,0.846153846154,-23.3,1,3.7566520000000003e-06,0.265,0.0,0.0,-12.236706477329138,17,20,11,5UTR,0,0
611,hsa-miR-6717-5p,NM_006749,SLC20A2,3333,3358,0.846153846154,-22.7,1,0.06986609,0.47100000000000003,0.0,0.0,-3.9375744462016646,19,20,19,3UTR,0,0,NM_020702,MYORG,1762,1784,0.923076923077,-25.2,1,0.0005776222,0.382,0.0,0.0,-5.694283598550164,17,22,10,CDS,0,0,NM_004736,XPR1,7720,7740,0.923076923077,-22.0,1,0.0005825743,0.485,0.0,0.0,-7.1633494247835126,16,20,6,3UTR,0,0,NM_002608,PDGFB,113,134,0.846153846154,-21.8,1,0.00047552849999999997,0.20600000000000002,0.0,0.0,-12.103540912393838,17,21,10,5UTR,0,0,NM_002609,PDGFRB,814,839,0.923076923077,-24.2,1,0.01822178,0.441,0.0,0.0,-9.13898204149694,18,25,10,CDS,0,0,NM_021219,JAM2,2833,2853,0.846153846154,-22.1,1,0.3426134,0.397,0.0,0.0,-11.487693889943062,15,20,5,3UTR,0,0
612,hsa-miR-6511b-5p,NM_006749,SLC20A2,3573,3603,1.0,-30.5,1,0.07671713,0.515,0.0,0.0,-7.540339988048538,21,30,7,3UTR,0,0,NM_020702,MYORG,53,91,0.846153846154,-33.0,1,3.078766e-06,0.426,0.0,0.0,-9.07603789418476,18,23,13,5UTR,0,0,NM_004736,XPR1,1541,1587,1.0,-29.0,1,0.002224884,0.456,0.0,0.0,-3.793324837357118,23,32,13,CDS,0,0,NM_033016,PDGFB,2397,2440,0.923076923077,-24.2,1,1.3998270000000002e-05,0.426,0.0,0.0,-6.083544976388314,22,43,11,3UTR,0,0,NM_002609,PDGFRB,1788,1825,0.846153846154,-33.3,1,0.00023645479999999998,0.397,0.0,0.0,-8.573508368464264,19,37,11,CDS,0,0,NM_021219,JAM2,2117,2165,1.0,-28.8,1,0.04649695,0.5589999999999999,0.0,0.0,-7.781775194782639,18,22,8,3UTR,0,0
613,hsa-miR-6718-5p,NM_006749,SLC20A2,2253,2269,0.923076923077,-19.3,1,0.00014635969999999998,0.456,0.0,0.0,-4.906073086755913,14,16,11,CDS,0,0,NM_020702,MYORG,5534,5554,0.923076923077,-23.7,1,0.0001035733,0.515,0.0,0.0,-6.963799684058155,17,20,6,3UTR,0,0,NM_004736,XPR1,1159,1196,0.923076923077,-23.3,1,2.316623e-05,0.485,0.0,0.0,-7.91236201216959,16,20,13,CDS,0,0,NM_002608,PDGFB,3136,3152,0.846153846154,-20.7,1,5.024202e-05,0.368,0.0,0.0,-6.5006872542436085,13,16,8,3UTR,0,0,NM_002609,PDGFRB,183,200,0.846153846154,-22.5,1,4.846994000000001e-06,0.294,0.0,0.0,-7.91236201216959,14,17,6,5UTR,0,0,NM_021219,JAM2,274,294,1.0,-20.6,1,0.10839089999999998,0.368,0.0,0.0,-9.516280730645102,13,17,7,5UTR,0,0
614,hsa-miR-6720-3p,NM_006749,SLC20A2,2117,2135,1.0,-24.4,1,0.03913217,0.41200000000000003,0.0,0.0,-6.086313871914201,15,18,11,CDS,0,0,NM_020702,MYORG,5051,5082,0.923076923077,-25.9,1,0.0001859138,0.485,0.0,0.0,-5.939295367543767,18,31,11,3UTR,0,0,NM_004736,XPR1,8106,8126,1.0,-22.1,1,0.0002306939,0.5589999999999999,0.0,0.0,-5.08245545002336,17,20,10,3UTR,0,0,NM_002608,PDGFB,3081,3103,1.0,-25.1,1,4.482137000000001e-08,0.368,0.0,0.0,-6.1485795550840905,18,22,9,3UTR,0,0,NM_002609,PDGFRB,1466,1487,1.0,-24.1,1,1.144375e-05,0.368,0.0,0.0,-9.430348285984673,16,21,8,CDS,0,0,NM_021219,JAM2,2235,2273,1.0,-25.0,1,2.298094e-05,0.574,0.0,0.0,-10.084065891901751,15,22,8,3UTR,0,0
615,hsa-miR-6721-5p,NM_006749,SLC20A2,232,252,0.846153846154,-26.5,1,0.0014295979999999998,0.235,0.0,0.0,-8.683298038639991,16,20,7,5UTR,0,0,NM_020702,MYORG,4508,4557,1.0,-31.5,1,0.0005664166,0.529,0.0,0.0,-9.164708319870352,18,25,10,3UTR,0,0,NM_004736,XPR1,5910,5952,0.846153846154,-25.3,1,1.5129760000000001e-05,0.574,0.0,0.0,-5.694283598550164,14,17,10,3UTR,0,0,NM_002608,PDGFB,84,111,0.846153846154,-29.2,1,1.7867750000000001e-06,0.25,0.0,0.0,-6.4420039733739225,19,27,8,5UTR,0,0,NM_002609,PDGFRB,4445,4463,0.923076923077,-31.1,1,0.0004756136,0.368,0.0,0.0,-10.165797846235305,17,18,17,3UTR,0,1,NM_021219,JAM2,3258,3281,1.0,-23.3,1,0.0004650428,0.485,0.0,0.0,-10.528605145468305,18,23,9,3UTR,0,0
616,hsa-miR-892c-5p,NM_006749,SLC20A2,2499,2520,0.846153846154,-24.8,1,0.0018105089999999999,0.353,0.0,0.0,-6.857959480565336,17,21,11,CDS,0,0,NM_020702,MYORG,4118,4133,1.0,-18.6,1,0.0002238275,0.41200000000000003,0.0,0.0,-9.779611548941544,14,15,14,3UTR,0,0,NM_004736,XPR1,291,308,1.0,-20.7,1,0.0007067763000000001,0.529,0.0,0.0,-11.86019739781856,14,17,11,CDS,0,0,NM_002608,PDGFB,2953,2972,0.8974358974359999,-19.8,1,0.001051056,0.441,0.0,0.0,-11.127071249433312,14,19,7,3UTR,0,0,NM_002609,PDGFRB,353,372,0.846153846154,-18.9,1,1.031951e-05,0.47100000000000003,0.0,0.0,-6.747589273982352,15,19,9,5UTR,0,0,NM_021219,JAM2,2438,2456,1.0,-17.6,1,0.01137308,0.485,0.0,0.0,-7.255896845946231,14,18,8,3UTR,0,0
617,hsa-miR-892c-3p,NM_006749,SLC20A2,862,910,0.923076923077,-20.3,1,0.01855639,0.485,0.0,0.0,-4.794414363722071,20,48,8,CDS,0,0,NM_020702,MYORG,4663,4688,0.923076923077,-21.6,1,0.01863459,0.647,0.0,0.0,-4.95700071937229,18,25,11,3UTR,0,0,NM_004736,XPR1,5269,5323,0.846153846154,-24.1,1,0.004224668,0.5,0.0,0.0,-4.95700071937229,19,49,10,3UTR,0,0,NM_002608,PDGFB,2237,2272,0.8974358974359999,-22.3,1,4.541510999999999e-05,0.309,0.0,0.0,-7.249989753929374,17,21,11,3UTR,0,0,NM_002609,PDGFRB,1856,1877,1.0,-20.7,1,1.854531e-05,0.368,0.0,0.0,-10.02154823739076,15,21,10,CDS,0,0,NM_021219,JAM2,1923,1956,1.0,-20.2,1,0.02676524,0.5,0.0,0.0,-5.190049799675903,17,22,10,3UTR,0,0
618,hsa-miR-6726-5p,NM_006749,SLC20A2,1865,1887,1.0,-27.8,1,0.0016657689999999999,0.353,0.0,0.0,-7.91236201216959,18,22,10,CDS,0,0,NM_020702,MYORG,1302,1325,1.0,-36.5,1,6.271861e-06,0.33799999999999997,0.0,0.0,-6.762348921612015,20,23,10,CDS,0,1,NM_004736,XPR1,5261,5282,1.0,-28.9,1,4.418138e-06,0.441,0.0,0.0,-4.650164754877523,19,21,16,3UTR,0,0,NM_002608,PDGFB,1149,1172,1.0,-29.7,1,4.350857e-05,0.382,0.0,0.0,-5.7143100613765965,18,23,14,CDS,0,0,NM_002609,PDGFRB,4705,4730,1.0,-25.8,1,0.002272691,0.544,0.0,0.0,-3.793324837357118,18,23,15,3UTR,0,0,NM_021219,JAM2,87,120,0.865384615385,-30.4,1,7.427741e-05,0.17600000000000002,0.0,0.0,-6.818994536638949,18,33,10,5UTR,0,0
619,hsa-miR-6726-3p,NM_006749,SLC20A2,17,36,0.846153846154,-25.5,1,1.6491889999999998e-07,0.4,0.0,0.0,-6.514540193678738,15,19,6,5UTR,0,0,NM_020702,MYORG,3795,3821,1.0,-29.1,1,0.01733097,0.441,0.0,0.0,-6.618099312767468,16,19,9,3UTR,0,0,NM_004736,XPR1,166,184,0.820512820513,-26.1,1,4.366584e-05,0.353,0.0,0.0,-9.124243238890251,14,18,8,5UTR,0,0,NM_002608,PDGFB,347,365,1.0,-25.9,1,4.2322740000000006e-07,0.20600000000000002,0.0,0.0,-7.493715843710474,16,18,11,5UTR,0,0,NM_002609,PDGFRB,5370,5400,1.0,-22.9,1,0.0007863125999999999,0.309,0.0,0.0,-7.99009574231053,13,16,7,3UTR,0,0,NM_021219,JAM2,144,190,0.846153846154,-21.6,1,1.429307e-05,0.27899999999999997,0.0,0.0,-4.761823477911366,13,18,7,5UTR,0,0
620,hsa-miR-6727-5p,NM_006749,SLC20A2,3357,3394,0.846153846154,-34.4,1,0.0001438407,0.353,0.0,0.0,-4.6730240064523,22,37,9,3UTR,0,0,NM_020702,MYORG,209,252,0.846153846154,-33.4,1,0.006080256,0.353,0.0,0.0,-6.762348921612015,20,43,6,CDS,0,0,NM_004736,XPR1,133,169,0.846153846154,-33.9,1,0.0002813602,0.324,0.0,0.0,-3.9375744462016646,22,36,9,5UTR,0,0,NM_002608,PDGFB,152,177,0.923076923077,-36.0,1,0.00021792150000000002,0.41200000000000003,0.0,0.0,-7.570929851924503,18,25,7,5UTR,0,0,NM_002609,PDGFRB,3427,3452,0.846153846154,-36.0,1,4.517501e-07,0.324,0.0,0.0,-6.825347112316308,20,25,10,CDS,0,0,NM_021219,JAM2,467,499,0.846153846154,-36.1,1,5.979359e-07,0.25,0.0,0.0,-7.284377755798022,20,32,7,5UTR,0,0
621,hsa-miR-6728-5p,NM_006749,SLC20A2,2531,2550,1.0,-25.0,1,0.0036451990000000004,0.41200000000000003,0.0,0.0,-7.781775194782639,15,19,8,CDS,0,1,NM_020702,MYORG,4927,4973,0.923076923077,-25.9,1,0.01353218,0.426,0.0,0.0,-9.061245048185961,20,46,8,3UTR,0,0,NM_004736,XPR1,853,877,0.923076923077,-26.2,1,0.00038122709999999997,0.441,0.0,0.0,-9.003930010751986,18,24,9,CDS,0,0,NM_002608,PDGFB,2590,2613,1.0,-29.2,1,0.05351291,0.515,0.0,0.0,-6.199507187700468,20,23,10,3UTR,0,0,NM_002609,PDGFRB,185,213,0.846153846154,-31.0,1,0.0001515121,0.294,0.0,0.0,-6.33810089859339,21,28,9,5UTR,0,0,NM_021219,JAM2,1854,1883,0.884615384615,-27.3,1,0.01443857,0.574,0.0,0.0,-4.95700071937229,19,29,9,3UTR,0,0
622,hsa-miR-6728-3p,NM_006749,SLC20A2,1975,2018,0.923076923077,-29.8,1,0.0001556164,0.294,0.0,0.0,-6.251209375382294,18,22,9,CDS,0,0,NM_020702,MYORG,2573,2602,0.923076923077,-25.3,1,9.149271e-05,0.515,0.0,0.0,-3.9375744462016646,21,29,6,3UTR,0,0,NM_004736,XPR1,5311,5335,0.846153846154,-22.1,1,6.461358e-05,0.485,0.0,0.0,-7.320452478582768,17,24,6,3UTR,0,0,NM_002608,PDGFB,1670,1693,1.0,-24.7,1,0.002324657,0.353,0.0,0.0,-12.95582231818106,15,23,7,CDS,0,0,NM_002609,PDGFRB,374,397,0.923076923077,-29.2,1,0.003121589,0.426,0.0,0.0,-9.695854671446662,18,23,8,5UTR,0,0,NM_021219,JAM2,173,193,0.923076923077,-22.6,1,9.093414e-07,0.265,0.0,0.0,-5.226705058867908,16,20,10,5UTR,0,0
623,hsa-miR-6729-5p,NM_006749,SLC20A2,235,256,0.846153846154,-32.0,1,0.004727488,0.235,0.0,0.0,-8.3948349279424,16,21,7,5UTR,0,0,NM_020702,MYORG,975,999,0.846153846154,-31.9,1,1.083836e-05,0.265,0.0,0.0,-7.382219742266032,18,24,11,CDS,0,0,NM_004736,XPR1,128,151,0.923076923077,-33.3,1,5.387915e-05,0.294,0.0,0.0,-8.619144941963317,17,23,6,5UTR,0,0,NM_002608,PDGFB,136,178,0.923076923077,-35.9,1,0.00021621099999999998,0.41200000000000003,0.0,0.0,-7.794895910253615,19,42,8,5UTR,0,0,NM_002609,PDGFRB,4400,4463,0.923076923077,-34.0,1,0.0004756136,0.368,0.0,0.0,-3.9375744462016646,19,26,11,3UTR,0,0,NM_021219,JAM2,553,602,0.923076923077,-31.9,1,9.694417e-06,0.397,0.0,0.0,-4.650164754877523,19,49,13,CDS,0,0
624,hsa-miR-6729-3p,NM_006749,SLC20A2,3681,3715,1.0,-24.6,1,6.312473000000001e-05,0.456,0.0,0.0,-10.10915223120837,18,34,12,3UTR,0,0,NM_020702,MYORG,5873,5895,0.826923076923,-24.6,1,0.0034414759999999997,0.515,0.0,0.0,-9.562394864246643,17,22,8,3UTR,0,0,NM_004736,XPR1,148,184,1.0,-28.8,1,4.366584e-05,0.353,0.0,0.0,-6.514540193678738,16,20,10,5UTR,0,0,NM_002608,PDGFB,3236,3287,0.846153846154,-23.1,1,2.924335e-06,0.397,0.0,0.0,-7.284377755798022,20,51,7,3UTR,0,0,NM_002609,PDGFRB,347,415,0.923076923077,-31.4,1,0.0002815335,0.368,0.0,0.0,-6.969596721160856,18,38,10,5UTR,0,0,NM_021219,JAM2,375,393,1.0,-23.6,1,2.408543e-06,0.353,0.0,0.0,-7.517426836101634,14,18,11,5UTR,0,0
